Dataset,Normalization,Resample,accuracy,balanced_accuracy,auroc,log_loss
MelbournePedestrian,maximum_absolute_scaling,Resample_22,0.7740877408774087,0.7720447213333788,0.8744556056548891,8.142703164167099
MelbournePedestrian,maximum_absolute_scaling,Resample_23,0.7724477244772447,0.7703297132342114,0.8735737761066266,8.201815346847077
MelbournePedestrian,maximum_absolute_scaling,Resample_24,0.7703977039770398,0.7685694096803479,0.872509563133474,8.27570557519705
MelbournePedestrian,maximum_absolute_scaling,Resample_25,0.7708077080770808,0.7695051798853989,0.8725951154954079,8.260927529527056
MelbournePedestrian,maximum_absolute_scaling,Resample_26,0.7699876998769988,0.7689059086689105,0.8722909285360672,8.290483620867047
MelbournePedestrian,maximum_absolute_scaling,Resample_27,0.7638376383763837,0.7633365540598819,0.868765710161134,8.512154305916965
MelbournePedestrian,maximum_absolute_scaling,Resample_28,0.7654776547765477,0.7639590766398717,0.869633650290972,8.453042123236987
MelbournePedestrian,maximum_absolute_scaling,Resample_29,0.7691676916769168,0.7675977816978653,0.8718866664630915,8.320039712207034
SmoothSubspace,maximum_absolute_scaling,Resample_0,0.7666666666666667,0.7666666666666666,0.825,8.410185790794003
SmoothSubspace,maximum_absolute_scaling,Resample_1,0.78,0.7765588448818262,0.8355062732993948,7.929603745605773
SmoothSubspace,maximum_absolute_scaling,Resample_2,0.7933333333333333,0.8023143550700652,0.84424675756568,7.449021700417546
SmoothSubspace,maximum_absolute_scaling,Resample_3,0.78,0.7779088176459892,0.8361107608680425,7.929603745605773
SmoothSubspace,maximum_absolute_scaling,Resample_4,0.7533333333333333,0.7511137788448713,0.8148899889988999,8.89076783598223
SmoothSubspace,maximum_absolute_scaling,Resample_5,0.8133333333333334,0.8126616654566966,0.8606525834769713,6.728148632635202
SmoothSubspace,maximum_absolute_scaling,Resample_6,0.82,0.8175365007663146,0.8653445304044577,6.487857610041087
SmoothSubspace,maximum_absolute_scaling,Resample_7,0.76,0.7565359477124183,0.8198158051099227,8.650476813388117
SmoothSubspace,maximum_absolute_scaling,Resample_8,0.76,0.7513227513227513,0.822337962962963,8.650476813388117
SmoothSubspace,maximum_absolute_scaling,Resample_9,0.7866666666666666,0.7846034468675978,0.8370988324189627,7.68931272301166
SmoothSubspace,maximum_absolute_scaling,Resample_10,0.7733333333333333,0.775033963394414,0.8295842314566308,8.169894768199889
SmoothSubspace,maximum_absolute_scaling,Resample_11,0.7866666666666666,0.7874744647653976,0.83848697121893,7.68931272301166
SmoothSubspace,maximum_absolute_scaling,Resample_12,0.7866666666666666,0.7883986928104575,0.8404634581105168,7.68931272301166
SmoothSubspace,maximum_absolute_scaling,Resample_13,0.8,0.796317879651213,0.8512005037864202,7.2087306778234295
SmoothSubspace,maximum_absolute_scaling,Resample_14,0.78,0.7864047998198459,0.8352057449995594,7.929603745605773
SmoothSubspace,maximum_absolute_scaling,Resample_15,0.7466666666666667,0.7654109964280235,0.814724780703961,9.131058858576347
SmoothSubspace,maximum_absolute_scaling,Resample_16,0.7866666666666666,0.7848265261308739,0.8406023222060958,7.68931272301166
SmoothSubspace,maximum_absolute_scaling,Resample_17,0.7666666666666667,0.7731326644370123,0.8252551020408163,8.410185790794003
SmoothSubspace,maximum_absolute_scaling,Resample_18,0.7866666666666666,0.7898351648351648,0.8392495295990735,7.68931272301166
SmoothSubspace,maximum_absolute_scaling,Resample_19,0.76,0.7559930726460667,0.8183194955102171,8.650476813388117
SmoothSubspace,maximum_absolute_scaling,Resample_20,0.8,0.7911928238618389,0.8489003836941982,7.208730677823431
SmoothSubspace,maximum_absolute_scaling,Resample_21,0.78,0.783359497645212,0.8352697514649424,7.929603745605773
SmoothSubspace,maximum_absolute_scaling,Resample_22,0.78,0.7745341344479275,0.835844633177307,7.929603745605773
SmoothSubspace,maximum_absolute_scaling,Resample_23,0.76,0.7569444444444445,0.82046568627451,8.650476813388117
SmoothSubspace,maximum_absolute_scaling,Resample_24,0.78,0.775503813729426,0.835046541887699,7.929603745605773
SmoothSubspace,maximum_absolute_scaling,Resample_25,0.8,0.7944822373393802,0.8465296377662083,7.208730677823431
SmoothSubspace,maximum_absolute_scaling,Resample_26,0.8066666666666666,0.8035093129060703,0.854992290828495,6.968439655229316
SmoothSubspace,maximum_absolute_scaling,Resample_27,0.7133333333333334,0.7175234167444042,0.7869340926372198,10.332513971546916
SmoothSubspace,maximum_absolute_scaling,Resample_28,0.74,0.7334113402564478,0.8073719569964993,9.37134988117046
SmoothSubspace,maximum_absolute_scaling,Resample_29,0.7666666666666667,0.7702877023952897,0.8247642878590731,8.410185790794003
